"","V1"
"V2_697",-0.0252332946168971
"V2_698",-0.0197584816928144
"V2_699",-0.0406810003594125
"V2_700",-0.00622360093210244
"V2_701",-0.0128803586070687
"V2_702",-0.0210515219897635
"V2_703",0.0158531182485372
"V2_704",-0.0196477660110383
"V2_705",-0.00793368678173939
"V2_706",-0.0150452707156092
"V2_707",0.0123489955938936
"V2_708",-0.00226990193627921
"V2_709",-0.0239066255962901
"V2_710",-0.00782131874790552
"V2_711",0.00635435655339838
"V2_712",-0.0328877946945753
"V2_713",0.0165179555016404
"V2_714",-0.0170820191345914
"V2_715",-0.0202247306483236
"V2_716",-0.0213238363262413
"V2_717",-0.0398824619072461
"V2_718",0.0175643690193259
"V2_719",0.00655409767878457
"V2_720",-0.0301019544845861
"V2_721",-0.0166811035186928
"V2_722",-0.0119266692137605
"V2_723",-0.0113565352330278
"V2_724",-0.0155598996061809
"V2_725",-0.0104454220787058
"V2_726",-0.015498326311691
"V2_727",-0.0125212735750369
"V2_728",-0.00728855403752234
"V2_729",0.00953683268680336
"V2_730",-0.0114069932156137
"V2_731",-0.0232455998686949
"V2_732",0.0140586815277002
"V2_733",-0.0208672042830495
"V2_734",0.000932483800221198
"V2_735",-0.0206840730744297
"V2_736",-0.0223685192274783
"V2_737",0.00179749428327897
"V2_738",-0.0148218339877593
"V2_739",-0.00174352762035964
"V2_740",-0.0351509696218542
"V2_741",0.00742944260369549
"V2_742",-0.00463413387948642
"V2_743",-0.0196672542326382
"V2_744",-0.00488605369961962
"V2_745",-0.0250449548019442
"V2_746",0.0012419747092751
"V2_747",-0.000762253048346586
"V2_748",-0.013205833399236
"V2_749",0.0114722164789654
"V2_750",0.032416387796865
"V2_751",-0.0106719538042481
"V2_752",-0.00383626213581728
"V2_753",0.00692652664662299
"V2_754",-0.0339809475898074
"V2_755",-0.0169481384767414
"V2_756",-0.0317107209989629
"V2_757",-0.0165854414548738
"V2_758",-0.0205925588813925
"V2_759",-0.0236228633877007
"V2_760",-0.0177783137300855
"V2_761",0.0107212861499924
"V2_762",-0.018215285732405
"V2_763",-0.0148231836773899
"V2_764",-0.039798151411207
"V2_765",0.0118002156239606
"V2_766",-0.0271262207797067
"V2_767",-0.0203180040712751
"V2_768",0.0111903683112563
"V2_769",-0.01810571151279
"V2_770",-0.00653874720001719
"V2_771",-0.00904272072979469
"V2_772",-0.00782378465131795
"V2_773",-0.0115221822779663
"V2_774",0.00785792341149358
"V2_775",-0.0243698193187663
"V2_776",-0.00556406613490588
"V2_777",-0.00704848770214605
"V2_778",0.00225815024788982
"V2_779",-0.0228151717519096
"V2_780",-0.0446159135034141
"V2_781",-0.000840556250047268
"V2_782",-0.00763608710024841
"V2_783",-0.00747988640052129
"V2_784",0.0255560416383819
"V2_785",-0.0255314197005675
"V2_786",0.0254657111403557
"V2_787",0.0028377385225341
"V2_788",-0.00345845041023019
"V2_789",-0.0285497302999143
"V2_790",-0.0167940150972139
"V2_791",-0.0140787268881911
"V2_792",-0.0248575900152847
"V2_793",0.014413324030962
"V2_794",-0.00955577024030401
"V2_795",0.0177536612495026
"V2_796",0.000826375946944216
"V2_797",-0.0105505608010872
"V2_798",-0.0140024063358184
"V2_799",0.00410644739573861
"V2_800",-0.0108331098234702
"V2_801",-0.0429831219002254
"V2_802",-0.0211558241987243
"V2_803",-0.0246581127502144
"V2_804",0.0177360761328191
"V2_805",-0.012385567583397
"V2_806",-0.017401464835738
"V2_807",-0.0164643912192107
"V2_808",-0.00996935511713456
"V2_809",0.00452214956376049
"V2_810",-0.0195603277253217
"V2_811",-0.0216382647677222
"V2_812",-0.0162493548218068
"V2_813",-0.0277502814900863
"V2_814",-0.0291134243410791
"V2_815",-0.00971749630791365
"V2_816",0.0128122293410687
"V2_817",-0.0126011050947365
"V2_818",-0.0125250619298369
"V2_819",-0.00230568802249005
"V2_820",-0.0027852859314739
"V2_821",0.00955380838942873
"V2_822",-0.0118871146237159
"V2_823",-0.00147491372896169
"V2_824",-0.0304192269503772
"V2_825",-0.0172568814125549
"V2_826",-0.0299052304993413
"V2_827",-0.0239056375766015
"V2_828",-0.0296736611415664
"V2_829",-0.0276571417342492
"V2_830",-0.0243386881895345
"V2_831",-0.0147984545552473
"V2_832",-0.0145894958688565
"V2_833",-0.0141110470903254
"V2_834",0.0045389470683582
"V2_835",0.0064227726746031
"V2_836",-0.0363646983521706
"V2_837",-0.0195632729519272
"V2_838",-0.0257098099015374
"V2_839",-0.0205763250485544
"V2_840",-0.0179227299747613
"V2_841",0.00540386797138351
"V2_842",-0.0252576939786705
"V2_843",0.00571292510377721
"V2_844",-0.00147734196255637
"V2_845",-0.0257021526144513
"V2_846",-0.00726892021532476
"V2_847",0.00265417879537195
"V2_848",0.0188783318682206
"V2_849",-0.033046469683879
"V2_850",-0.0179418067547196
"V2_851",-0.0289763222384641
"V2_852",-0.00866887390184413
"V2_853",-0.0285112300781359
"V2_854",-0.0178263516816025
"V2_855",0.00297939083908156
"V2_856",0.0169632381986483
"V2_857",-0.010510609133082
"V2_858",0.00648711876232216
"V2_859",0.0100389254656825
"V2_860",-0.0102789876855677
"V2_861",-1.86836548694825e-06
"V2_862",0.0137196609049317
"V2_863",-0.0162971792649922
"V2_864",-0.0228199396165545
"V2_865",-0.0103651248792391
"V2_866",-0.0102455171767006
"V2_867",0.0144720790333098
"V2_868",-0.00657499792524557
"V2_869",-0.0078852781432336
"V2_870",-0.0196247848978903
"V2_871",-0.0326690987313951
"V2_872",-0.01057678936507
"V2_873",-0.0106889459504069
"V2_874",-0.0143372133994937
"V2_875",-0.00179354139636275
"V2_876",0.000554193673878625
"V2_877",-0.031490084062637
"V2_878",-0.0194382902829262
"V2_879",-0.0080239933349226
"V2_880",-0.00381685931637018
"V2_881",-0.0245463709242045
"V2_882",0.000885951358956537
"V2_883",-0.00942976931969295
"V2_884",-0.00593037645058599
"V2_885",0.00257457063023864
"V2_886",-0.0177520391917265
"V2_887",-0.00891665067849781
"V2_888",-0.00877441519181913
"V2_889",-0.0179733344413545
"V2_890",-0.00955999931606284
