,0
4913,4.557285645951287e-06
4914,4.55927860445141e-06
4915,4.560007358990808e-06
4916,4.561250327357185e-06
4917,4.564750304566269e-06
4918,4.566300879335331e-06
4919,4.568190383659767e-06
4920,4.569362970415807e-06
4921,4.5700223422285585e-06
4922,4.576863599515093e-06
4923,4.578018352650644e-06
4924,4.579363476063092e-06
4925,4.583559196715505e-06
4926,4.5847240659785575e-06
4927,4.5900233759543095e-06
4928,4.5940157754242506e-06
4929,4.595179155621188e-06
4930,4.597886138846946e-06
4931,4.600110625702923e-06
4932,4.602097864510588e-06
4933,4.60416740265439e-06
4934,4.605733187732093e-06
4935,4.606886825944129e-06
4936,4.610140207755568e-06
4937,4.612681484664705e-06
4938,4.614459073216156e-06
4939,4.616485620744341e-06
4940,4.62046458318674e-06
4941,4.622499902298103e-06
4942,4.6247172055911794e-06
4943,4.626847940021993e-06
4944,4.630535089917979e-06
4945,4.631923724790268e-06
4946,4.632813665132051e-06
4947,4.636218417223314e-06
4948,4.638184323444643e-06
4949,4.641228849066547e-06
4950,4.642927809480604e-06
4951,4.645303482206101e-06
4952,4.648667141121769e-06
4953,4.650690857301964e-06
4954,4.653474979648978e-06
4955,4.654866911028156e-06
4956,4.657185605479458e-06
4957,4.661898324400568e-06
4958,4.66297622644777e-06
4959,4.66704116754395e-06
4960,4.668338115324195e-06
4961,4.670585683869541e-06
4962,4.6728434148092406e-06
4963,4.67331933392027e-06
4964,4.675124838152642e-06
4965,4.676582218076139e-06
4966,4.679989809193512e-06
4967,4.681368036035795e-06
4968,4.686079889680743e-06
4969,4.687382296217017e-06
4970,4.6884869722603295e-06
4971,4.6899110989083285e-06
4972,4.693748859104235e-06
4973,4.696224649626585e-06
4974,4.699218684587898e-06
4975,4.701773601133578e-06
4976,4.706927851609578e-06
4977,4.707381503363323e-06
4978,4.710392778587728e-06
4979,4.711816389549095e-06
4980,4.7125264824883004e-06
4981,4.716766195204229e-06
4982,4.718590954080491e-06
4983,4.7212937389304606e-06
4984,4.724222553780127e-06
4985,4.727508753981715e-06
4986,4.728339295089642e-06
4987,4.730980730796561e-06
4988,4.735473633104419e-06
4989,4.737683960546135e-06
4990,4.739979264355952e-06
4991,4.7420980224841646e-06
4992,4.743818265925033e-06
4993,4.7485922772373255e-06
4994,4.750934087147016e-06
4995,4.753859793835483e-06
4996,4.754896267468379e-06
4997,4.756364133850944e-06
4998,4.758571711377722e-06
4999,4.761336395364106e-06
5000,4.763166105095159e-06
5001,4.763635919950191e-06
5002,4.767429223670026e-06
5003,4.768252396433451e-06
5004,4.770460858876322e-06
5005,4.773071651972071e-06
5006,4.774972688824094e-06
5007,4.776800937108418e-06
5008,4.778389405394519e-06
5009,4.780783416249149e-06
5010,4.781144165013195e-06
5011,4.7859575821327284e-06
5012,4.786930219581479e-06
5013,4.788679783339008e-06
5014,4.792837027001573e-06
5015,4.794164171906461e-06
5016,4.7968275687769406e-06
5017,4.800033840212428e-06
5018,4.8013850191758765e-06
5019,4.8083613958902725e-06
5020,4.809126839748316e-06
5021,4.812028450819145e-06
5022,4.8131658407548975e-06
5023,4.816600710157353e-06
5024,4.820322687304633e-06
5025,4.821254194527369e-06
5026,4.822119953290725e-06
5027,4.823901262620062e-06
5028,4.8265689162770314e-06
5029,4.830696128915374e-06
5030,4.831868779430864e-06
5031,4.836177201506154e-06
5032,4.837571464671535e-06
5033,4.839754156092984e-06
5034,4.8411315285333116e-06
5035,4.842055448112085e-06
5036,4.844352739300992e-06
5037,4.848705301201586e-06
5038,4.851109207931126e-06
5039,4.85228175259358e-06
5040,4.8561974853433764e-06
5041,4.857086965452668e-06
5042,4.860871822966523e-06
5043,4.862215152141825e-06
5044,4.864692717893029e-06
5045,4.866477987185535e-06
5046,4.867838791689306e-06
5047,4.86855004573773e-06
5048,4.873218591673359e-06
5049,4.87458064739611e-06
5050,4.8759261515981966e-06
5051,4.879698166565218e-06
5052,4.880459832950813e-06
5053,4.8856182524246735e-06
5054,4.888154826357828e-06
5055,4.889634897148114e-06
5056,4.89211438274998e-06
5057,4.895148913373462e-06
5058,4.89863854303245e-06
5059,4.90193885881386e-06
5060,4.903374507428845e-06
5061,4.9045831338701e-06
5062,4.908133069485866e-06
5063,4.909311085468686e-06
5064,4.912685256566626e-06
5065,4.914578722534959e-06
5066,4.9158669241823904e-06
5067,4.916810145227263e-06
5068,4.920408732190679e-06
5069,4.92298893687594e-06
5070,4.926557044327204e-06
5071,4.928755203144573e-06
5072,4.932123207645669e-06
5073,4.933641536388894e-06
5074,4.934379228497932e-06
5075,4.934926761595352e-06
5076,4.9380991742602085e-06
5077,4.939463822106728e-06
5078,4.941498915581801e-06
5079,4.945374248050544e-06
5080,4.948011121081584e-06
5081,4.9499486334044976e-06
5082,4.950495413795361e-06
5083,4.952552120924534e-06
5084,4.954669732082329e-06
5085,4.957511694636481e-06
5086,4.95988750073387e-06
5087,4.961779452829771e-06
5088,4.9665706323328325e-06
5089,4.968122050583057e-06
5090,4.970878589404031e-06
5091,4.9746977059134975e-06
5092,4.9774555360580885e-06
5093,4.980986495442083e-06
5094,4.981127452539784e-06
5095,4.982101609031026e-06
5096,4.987319045752128e-06
5097,4.989948159998786e-06
5098,4.9920064497663884e-06
5099,4.993555154666859e-06
5100,4.9952944238384085e-06
5101,4.999328621065992e-06
5102,5.000033576852071e-06
5103,5.001685281527158e-06
5104,5.006323357333346e-06
5105,5.007517197448317e-06
5106,5.008233560532632e-06
5107,5.010841748257765e-06
5108,5.014361253341374e-06
5109,5.016271615389743e-06
5110,5.017586800229531e-06
5111,5.020967866255733e-06
5112,5.02336926742477e-06
5113,5.025486651031891e-06
5114,5.027696601050214e-06
5115,5.028365670092236e-06
5116,5.030511490667634e-06
5117,5.034530046748007e-06
5118,5.038385510031252e-06
5119,5.038458844507464e-06
5120,5.039821694817395e-06
5121,5.043452164150158e-06
5122,5.046416123223155e-06
5123,5.048342787176432e-06
5124,5.0515101023635205e-06
5125,5.054018675351628e-06
5126,5.0573945041974955e-06
5127,5.060600502758309e-06
5128,5.062664068728457e-06
5129,5.0636644653674756e-06
5130,5.065583572090072e-06
5131,5.067887523813688e-06
5132,5.0701658620001e-06
5133,5.073074858406888e-06
5134,5.074533047763991e-06
5135,5.0751263037786835e-06
5136,5.077405773699245e-06
5137,5.080914917939583e-06
5138,5.0826096686105636e-06
5139,5.0841926207702675e-06
5140,5.087256432208649e-06
5141,5.088106462671413e-06
5142,5.089793678432167e-06
5143,5.090972354115738e-06
5144,5.094068372018634e-06
5145,5.0965926159861645e-06
5146,5.097727739678648e-06
5147,5.101985123584954e-06
5148,5.103882489527438e-06
5149,5.105760887704385e-06
5150,5.107636871358505e-06
5151,5.109403213741419e-06
5152,5.110926894102641e-06
5153,5.115138265104117e-06
5154,5.118615096709717e-06
5155,5.120760385173241e-06
5156,5.121740693713498e-06
5157,5.123375559064449e-06
5158,5.12727776122112e-06
5159,5.1306665095441215e-06
5160,5.1318536983098585e-06
5161,5.134652721746791e-06
5162,5.1365634078989535e-06
5163,5.140668034622095e-06
5164,5.141425589113772e-06
5165,5.14377002415513e-06
5166,5.145288022395837e-06
5167,5.147219680503522e-06
5168,5.1486440104625015e-06
5169,5.151301453691549e-06
5170,5.154158770606279e-06
5171,5.155757955608538e-06
5172,5.157052566509885e-06
5173,5.159897666890439e-06
5174,5.161508975285533e-06
5175,5.162076061929822e-06
5176,5.1666682547536275e-06
5177,5.169716038995068e-06
5178,5.170669992311401e-06
5179,5.174894454497099e-06
5180,5.177159221292331e-06
5181,5.179127774933639e-06
5182,5.180117248986563e-06
5183,5.184425546836615e-06
5184,5.184810880938848e-06
5185,5.1863185876359316e-06
5186,5.1886242163294555e-06
5187,5.190782220273552e-06
5188,5.194416955747512e-06
5189,5.195780296093819e-06
5190,5.199101290929303e-06
5191,5.201533744391332e-06
5192,5.203461340067262e-06
5193,5.207076717146407e-06
5194,5.2098084448274455e-06
5195,5.2117535447276045e-06
5196,5.2131903850406174e-06
5197,5.215223023971402e-06
5198,5.217141671059581e-06
5199,5.217821824854348e-06
5200,5.220192316384567e-06
5201,5.224449594635142e-06
5202,5.225303738418729e-06
5203,5.227235799809723e-06
5204,5.228463339670163e-06
5205,5.232931581782358e-06
5206,5.23478744653555e-06
5207,5.237641766118538e-06
5208,5.239600088803491e-06
5209,5.2404179654899625e-06
5210,5.244478120213617e-06
5211,5.246007045945582e-06
5212,5.247297723797424e-06
5213,5.250321871236344e-06
5214,5.252432164944971e-06
5215,5.255162724366337e-06
5216,5.256961716960767e-06
5217,5.260518358049905e-06
5218,5.262022339736464e-06
5219,5.2640553594591085e-06
5220,5.268342255727176e-06
5221,5.270188475628714e-06
5222,5.271501538870387e-06
5223,5.27429906609426e-06
5224,5.2759364677653205e-06
5225,5.276872667284012e-06
5226,5.2810242428547625e-06
5227,5.282413758383109e-06
5228,5.28352765281211e-06
5229,5.286198337283769e-06
5230,5.2884948492685845e-06
5231,5.290028973892637e-06
5232,5.291411576887416e-06
5233,5.294892177277505e-06
5234,5.2971417379691765e-06
5235,5.297973326358136e-06
5236,5.303133688933113e-06
5237,5.306493487433145e-06
5238,5.30918387776838e-06
5239,5.3104906696989506e-06
5240,5.3112955812608856e-06
5241,5.313296349737893e-06
5242,5.3164960960215384e-06
5243,5.318509697416637e-06
5244,5.320201365912426e-06
5245,5.321737874086029e-06
5246,5.322347289490596e-06
5247,5.32446922205779e-06
5248,5.330547640483013e-06
5249,5.331641406031593e-06
5250,5.33277740250692e-06
5251,5.333511477326607e-06
5252,5.334344211214984e-06
5253,5.338037056482939e-06
5254,5.34151857493081e-06
5255,5.342132481491684e-06
5256,5.344908676464723e-06
5257,5.346272733481331e-06
5258,5.3483589559816855e-06
5259,5.35011390292775e-06
5260,5.35300554170795e-06
5261,5.35408570940691e-06
5262,5.356480303541477e-06
5263,5.359012609158367e-06
5264,5.36127464984476e-06
5265,5.361889669550342e-06
5266,5.366393770778341e-06
5267,5.368679695013437e-06
5268,5.369918149580135e-06
5269,5.373052984113985e-06
5270,5.374004268302853e-06
5271,5.375703321364399e-06
5272,5.37925693105612e-06
5273,5.381538329296746e-06
5274,5.381840102529374e-06
5275,5.383441337424881e-06
5276,5.388532670819192e-06
5277,5.388619452373476e-06
5278,5.391641186565243e-06
5279,5.392685487537855e-06
5280,5.394896867224437e-06
5281,5.396625948856324e-06
5282,5.397965507378001e-06
5283,5.40021357584034e-06
5284,5.402479852421666e-06
5285,5.404374952044412e-06
5286,5.406065159252609e-06
5287,5.409618934466722e-06
5288,5.411145542663217e-06
5289,5.413253247796442e-06
5290,5.415145028061931e-06
5291,5.419231404735875e-06
5292,5.419760069667085e-06
5293,5.421955604369295e-06
5294,5.424058798340857e-06
5295,5.424759958054209e-06
5296,5.425924539398055e-06
5297,5.431593126518307e-06
5298,5.433305401607681e-06
5299,5.4348163566689185e-06
5300,5.436353457004775e-06
5301,5.4392485413619255e-06
5302,5.443016362413788e-06
5303,5.444223408451123e-06
5304,5.445366333216428e-06
5305,5.448594780206142e-06
5306,5.449828802424854e-06
5307,5.451406648255408e-06
5308,5.453012650610448e-06
5309,5.4556363503630255e-06
5310,5.45758109119433e-06
5311,5.458720407475787e-06
5312,5.461208654340666e-06
5313,5.463751613367111e-06
5314,5.465952758400285e-06
5315,5.468449880750604e-06
5316,5.4689022596884185e-06
5317,5.472231383097678e-06
5318,5.474962917034769e-06
5319,5.476353538765212e-06
5320,5.4789206264539184e-06
5321,5.481644005394136e-06
5322,5.483523993840343e-06
5323,5.484729178775854e-06
5324,5.485710503618218e-06
5325,5.488339606682877e-06
5326,5.490432138539914e-06
5327,5.493112351732527e-06
5328,5.494187748363811e-06
5329,5.4959718963540616e-06
5330,5.497320142020514e-06
5331,5.5021996814410336e-06
5332,5.503223330018104e-06
5333,5.505900321733762e-06
5334,5.508008883923634e-06
5335,5.510505221830788e-06
5336,5.5132522881098694e-06
5337,5.513552559020489e-06
5338,5.514795546917414e-06
5339,5.5155306941509274e-06
5340,5.518982566806755e-06
5341,5.521201221788135e-06
5342,5.524219071236178e-06
5343,5.525542497646898e-06
5344,5.527523414237417e-06
5345,5.529100851396427e-06
5346,5.53083875015379e-06
5347,5.533081178790162e-06
5348,5.5362063557642515e-06
5349,5.537584205189991e-06
5350,5.541250600579188e-06
5351,5.542050424467941e-06
5352,5.544584605630221e-06
5353,5.546573205965116e-06
5354,5.548791610728334e-06
5355,5.550600413313256e-06
5356,5.552207815693423e-06
5357,5.554616841300142e-06
5358,5.5553952578139015e-06
5359,5.559636735230616e-06
5360,5.559859259621834e-06
5361,5.561771226261313e-06
5362,5.5656788991606726e-06
5363,5.565913345427004e-06
5364,5.567935616381091e-06
5365,5.570037671262945e-06
5366,5.572192938839372e-06
5367,5.572370545403821e-06
5368,5.573039905378204e-06
5369,5.576284726154229e-06
5370,5.576871869243797e-06
5371,5.580930425052992e-06
5372,5.5851806545224845e-06
5373,5.587313857479345e-06
5374,5.590059916913383e-06
5375,5.590745526397276e-06
5376,5.591573026462735e-06
5377,5.593893155859138e-06
5378,5.595813427853004e-06
5379,5.599003805406573e-06
5380,5.600303775236067e-06
5381,5.602664486660779e-06
5382,5.603297535815815e-06
5383,5.60788139918513e-06
5384,5.610163885762567e-06
5385,5.6114140967747595e-06
5386,5.612257496479416e-06
5387,5.61614378530893e-06
5388,5.616710406870066e-06
5389,5.620245832564273e-06
5390,5.621426569557225e-06
5391,5.6229738563522524e-06
5392,5.626241031654156e-06
5393,5.628238577474899e-06
5394,5.6312309325373725e-06
5395,5.633083249202019e-06
5396,5.634483053986257e-06
5397,5.635620201054159e-06
5398,5.637182673534582e-06
5399,5.6381793238079e-06
5400,5.63939438167741e-06
5401,5.641015816707986e-06
5402,5.6463162595321945e-06
5403,5.646523486072466e-06
5404,5.648707365649971e-06
5405,5.6513349612680526e-06
5406,5.652055119940184e-06
5407,5.6539292545942756e-06
5408,5.655413745361184e-06
5409,5.657058194008935e-06
5410,5.6595190358426024e-06
5411,5.659944104899719e-06
5412,5.663935945810411e-06
5413,5.665496479603726e-06
5414,5.668741700422615e-06
5415,5.668884718518435e-06
5416,5.670562645102617e-06
5417,5.673761707796495e-06
5418,5.674514316212548e-06
5419,5.67744210714402e-06
5420,5.677864694568589e-06
5421,5.680195373569694e-06
5422,5.681568149548955e-06
5423,5.683821678548141e-06
5424,5.685262528019022e-06
5425,5.686717687159264e-06
5426,5.690209558875715e-06
5427,5.692286827643433e-06
5428,5.693230964917302e-06
5429,5.697195384954091e-06
5430,5.6978666775792564e-06
5431,5.699184719865719e-06
5432,5.7020521617899035e-06
5433,5.705420198359036e-06
5434,5.70771529784769e-06
5435,5.708535040051172e-06
5436,5.70941451524262e-06
5437,5.712521863103158e-06
5438,5.715056480480303e-06
5439,5.7159279850586485e-06
5440,5.717037033376851e-06
5441,5.719340888880874e-06
5442,5.722241189930374e-06
5443,5.723203289621922e-06
5444,5.726549170443695e-06
5445,5.72672139496006e-06
5446,5.7282840227416186e-06
5447,5.729330466079789e-06
5448,5.733549423019341e-06
5449,5.735088407361173e-06
5450,5.736348099167739e-06
5451,5.738207407393202e-06
5452,5.740074781260027e-06
5453,5.741588594187373e-06
5454,5.7426550583827635e-06
5455,5.745751083860529e-06
5456,5.748669475618198e-06
5457,5.748958787223879e-06
5458,5.751324764441217e-06
5459,5.752836138458464e-06
5460,5.7544180834121035e-06
5461,5.757209562278962e-06
5462,5.758918665814235e-06
5463,5.759900997236443e-06
5464,5.760875705527155e-06
5465,5.763324362771606e-06
5466,5.766118192607029e-06
5467,5.7671769509910625e-06
5468,5.767775763624419e-06
5469,5.769811189000149e-06
5470,5.772090329154323e-06
5471,5.773037168871084e-06
5472,5.7761792146474805e-06
5473,5.7769897976191075e-06
5474,5.780193645832888e-06
5475,5.782037681010759e-06
5476,5.783619588681425e-06
5477,5.7848630625037656e-06
5478,5.785588637933048e-06
5479,5.787696325825634e-06
5480,5.791957327016627e-06
5481,5.794126127544728e-06
5482,5.796437099941963e-06
5483,5.799019964518825e-06
5484,5.8004948642684304e-06
5485,5.801553030369481e-06
5486,5.803917719041803e-06
5487,5.805139172680154e-06
5488,5.806614286023915e-06
5489,5.808829839161813e-06
5490,5.810396729972886e-06
5491,5.811060787908449e-06
5492,5.813642173971642e-06
5493,5.815294218036174e-06
5494,5.817238253890656e-06
5495,5.819062120141021e-06
5496,5.819667807009446e-06
5497,5.822479908182738e-06
5498,5.824782419500867e-06
5499,5.825555830537137e-06
5500,5.827592167806897e-06
5501,5.830870016333492e-06
5502,5.8312729827801495e-06
5503,5.8313964700215814e-06
5504,5.835189441057197e-06
5505,5.837017630746858e-06
5506,5.838613312045654e-06
5507,5.84178099632765e-06
5508,5.8439575623900115e-06
5509,5.8457316686629726e-06
5510,5.847860947715096e-06
5511,5.848417069672476e-06
5512,5.8508802895168656e-06
5513,5.853065790490316e-06
5514,5.855284123772114e-06
5515,5.857714528352402e-06
5516,5.860917769013682e-06
5517,5.861903786066773e-06
5518,5.863083921156768e-06
5519,5.8668662699361265e-06
5520,5.8679282914443725e-06
5521,5.869032652910446e-06
5522,5.871298783092751e-06
5523,5.872167129365021e-06
5524,5.875553579540045e-06
5525,5.876313968819045e-06
5526,5.880632793764027e-06
5527,5.881442015318737e-06
5528,5.8823693545580645e-06
5529,5.883595318155512e-06
5530,5.88534936172984e-06
5531,5.888145934380573e-06
5532,5.888702430201955e-06
5533,5.891348632311221e-06
5534,5.894079135494724e-06
5535,5.895269283556593e-06
5536,5.896110505237696e-06
5537,5.897410600964983e-06
5538,5.8997968834115806e-06
5539,5.900119141389196e-06
5540,5.902158898707404e-06
5541,5.9052640932421185e-06
5542,5.906494988516599e-06
5543,5.908328447741456e-06
5544,5.910484884473187e-06
5545,5.9110251321417915e-06
5546,5.9128934803952305e-06
5547,5.914775669571756e-06
5548,5.91831618499439e-06
5549,5.918630699288365e-06
5550,5.920512095705013e-06
5551,5.921306898591062e-06
5552,5.924259721372572e-06
5553,5.925117970574856e-06
5554,5.927522380463491e-06
5555,5.928093788813096e-06
5556,5.929534142016155e-06
5557,5.93096691543794e-06
5558,5.93460173303722e-06
5559,5.935966457509065e-06
5560,5.9369279280066835e-06
5561,5.938480085724544e-06
5562,5.941570615755481e-06
5563,5.942940614268694e-06
5564,5.945548697956705e-06
5565,5.946980976587866e-06
5566,5.948225462052423e-06
5567,5.949206244792138e-06
5568,5.951888443975233e-06
5569,5.953457356800992e-06
5570,5.95513847373798e-06
5571,5.957252596063401e-06
5572,5.959838365474192e-06
5573,5.960633248919557e-06
5574,5.962917937536085e-06
5575,5.964270958211349e-06
5576,5.966180034578787e-06
5577,5.967103533461329e-06
5578,5.970625200486067e-06
5579,5.971965885138045e-06
5580,5.974549450519946e-06
5581,5.9778994276149075e-06
5582,5.979273511757298e-06
5583,5.980352135075427e-06
5584,5.981597447733154e-06
5585,5.9834429363518965e-06
5586,5.984955367997221e-06
5587,5.986997188274776e-06
5588,5.987528857219899e-06
5589,5.98955555860592e-06
5590,5.9918963112406175e-06
5591,5.993014424363822e-06
5592,5.995260893219153e-06
5593,5.996062516256043e-06
5594,5.997841402623739e-06
5595,5.998391268243465e-06
5596,6.000480747024364e-06
5597,6.001074587873203e-06
5598,6.001909771757447e-06
5599,6.005799005648759e-06
5600,6.006176824905237e-06
5601,6.008941551553571e-06
5602,6.010012739153734e-06
5603,6.012392995658923e-06
5604,6.0127415464190295e-06
5605,6.017925117139294e-06
5606,6.018222892418792e-06
5607,6.019585949363573e-06
5608,6.020181482170628e-06
5609,6.020781842143432e-06
5610,6.022146288410761e-06
5611,6.0239517495693955e-06
5612,6.024596237990776e-06
5613,6.0255053950995504e-06
5614,6.029803236528254e-06
5615,6.030875287915643e-06
5616,6.031313120537351e-06
5617,6.033094694710537e-06
5618,6.035416240286655e-06
5619,6.03756436116179e-06
5620,6.038408496401029e-06
5621,6.039405661046712e-06
5622,6.0401223061090235e-06
5623,6.042285201183939e-06
5624,6.043552854875833e-06
5625,6.04503756610834e-06
5626,6.046874032653883e-06
5627,6.048578449611659e-06
5628,6.048863094576007e-06
5629,6.050381448546147e-06
5630,6.051410661515735e-06
5631,6.052416502508624e-06
5632,6.054302364212293e-06
5633,6.055804776833996e-06
5634,6.056060490747556e-06
5635,6.057585625782751e-06
5636,6.0584928534418555e-06
5637,6.058839273156296e-06
5638,6.061734134718456e-06
5639,6.063223811180089e-06
5640,6.064874439578168e-06
5641,6.066564522886154e-06
5642,6.069131995557619e-06
5643,6.0696982442077235e-06
5644,6.070420576090209e-06
5645,6.072404559421368e-06
5646,6.072970765167561e-06
5647,6.074979743101768e-06
5648,6.076290373683736e-06
5649,6.077667857846113e-06
5650,6.07819527621416e-06
5651,6.079444492713329e-06
5652,6.081148797416937e-06
5653,6.082433040162344e-06
5654,6.082948044589461e-06
5655,6.0849308647451706e-06
5656,6.085510618216008e-06
5657,6.086430015289685e-06
5658,6.086488997033707e-06
5659,6.088704085695829e-06
5660,6.090036196880893e-06
5661,6.0909396618160216e-06
5662,6.091960904531321e-06
5663,6.093173475751419e-06
5664,6.0938724838270765e-06
5665,6.0945025268366076e-06
5666,6.095109947618665e-06
5667,6.095826614415537e-06
5668,6.097390939979025e-06
5669,6.097684209338092e-06
5670,6.099201770296707e-06
5671,6.102250911008964e-06
5672,6.102777882582023e-06
5673,6.104139116302094e-06
5674,6.1048723239679675e-06
5675,6.10589775296646e-06
5676,6.106796587127827e-06
5677,6.107661707735284e-06
5678,6.108925606183858e-06
5679,6.109992405010133e-06
5680,6.110802610869086e-06
5681,6.111551338441632e-06
5682,6.112717964320735e-06
5683,6.1133677436618565e-06
5684,6.113689839336722e-06
5685,6.114320621517413e-06
5686,6.11498486516022e-06
5687,6.11586407621031e-06
5688,6.116555292352078e-06
5689,6.11755903076605e-06
5690,6.118199684297703e-06
5691,6.118712778125493e-06
5692,6.11932410369844e-06
5693,6.1196705837445265e-06
5694,6.120206321228227e-06
5695,6.1208648247468455e-06
5696,6.121722766302752e-06
5697,6.12249755299432e-06
5698,6.122927915273616e-06
5699,6.123240028916541e-06
5700,6.124491611134993e-06
5701,6.124808011870515e-06
5702,6.125356260010709e-06
5703,6.126342891573086e-06
5704,6.127038962025794e-06
5705,6.127306677750641e-06
5706,6.1275853502930675e-06
5707,6.128284758145536e-06
5708,6.1288685567133734e-06
5709,6.128951388387081e-06
5710,6.12921491144126e-06
5711,6.130184328318543e-06
5712,6.130300708730731e-06
5713,6.131164855367754e-06
5714,6.131174963314819e-06
5715,6.131706566007154e-06
5716,6.132131758864161e-06
5717,6.132387749205541e-06
5718,6.1329680366455756e-06
5719,6.133363413208163e-06
5720,6.134222635456766e-06
5721,6.134757092837289e-06
5722,6.135126614291881e-06
5723,6.135325968855117e-06
5724,6.1356452743106975e-06
5725,6.136059100687228e-06
5726,6.137123168303654e-06
5727,6.137776909532279e-06
5728,6.138262830690678e-06
5729,6.138818736555957e-06
5730,6.139904201342484e-06
5731,6.140384300813501e-06
5732,6.1415372111629285e-06
5733,6.14176246497097e-06
5734,6.143424142293634e-06
5735,6.144105557580526e-06
5736,6.1450224875543225e-06
5737,6.145115151399733e-06
5738,6.145879593174119e-06
5739,6.146360203430218e-06
5740,6.148435547843647e-06
5741,6.149241715120876e-06
5742,6.151168398456806e-06
5743,6.152039169475742e-06
5744,6.153578513780131e-06
5745,6.15491588517776e-06
5746,6.156451212210675e-06
5747,6.157198899714011e-06
5748,6.1572672948172306e-06
5749,6.159141451504895e-06
5750,6.160365794314793e-06
5751,6.162080309417392e-06
5752,6.163868586292525e-06
5753,6.165621316010553e-06
5754,6.166910288739136e-06
5755,6.169280576406296e-06
5756,6.172675282333072e-06
5757,6.173185281635072e-06
5758,6.1737471861737e-06
5759,6.177560411412883e-06
5760,6.179543215226241e-06
5761,6.183014496749536e-06
5762,6.183227170656608e-06
5763,6.184839460576627e-06
5764,6.188026051035878e-06
5765,6.188807497681677e-06
5766,6.192087075158116e-06
5767,6.192971210993677e-06
5768,6.194779778670926e-06
5769,6.195076666611327e-06
5770,6.2005785709960595e-06
5771,6.201138692063732e-06
5772,6.2039818397360124e-06
5773,6.205985335990328e-06
5774,6.208537874132039e-06
5775,6.213317980934862e-06
5776,6.214921681469775e-06
5777,6.2159271528937454e-06
5778,6.2182845990497394e-06
5779,6.2201204451236544e-06
5780,6.221827413651576e-06
5781,6.225185461694898e-06
5782,6.2292462381254064e-06
5783,6.2321416383774545e-06
5784,6.233642483491007e-06
5785,6.240548201928207e-06
5786,6.242155992712101e-06
5787,6.2436592088656205e-06
5788,6.245899628820183e-06
5789,6.248487217994159e-06
5790,6.250526796069163e-06
5791,6.255259557980201e-06
5792,6.257324547207026e-06
5793,6.260529557991017e-06
5794,6.2622465797128515e-06
5795,6.265944216026087e-06
5796,6.26991844294472e-06
5797,6.273923272416814e-06
5798,6.277639226462961e-06
5799,6.283000012268154e-06
5800,6.287878750441661e-06
5801,6.2914019674256e-06
5802,6.292116522647565e-06
5803,6.29672767426504e-06
5804,6.2991685987610485e-06
5805,6.3000973003889685e-06
5806,6.304616119357729e-06
5807,6.306962491080361e-06
5808,6.30917289236075e-06
5809,6.312278301486512e-06
5810,6.315867103538504e-06
5811,6.318482781338697e-06
5812,6.325163776911124e-06
5813,6.330145053623866e-06
5814,6.334349436233466e-06
5815,6.336533696275256e-06
5816,6.339006112339113e-06
5817,6.340601304057527e-06
5818,6.344971577588176e-06
5819,6.350880661411112e-06
5820,6.354013740714923e-06
5821,6.356001838319276e-06
5822,6.359920924858508e-06
5823,6.3616966255695885e-06
5824,6.367042068639737e-06
5825,6.371700609005378e-06
5826,6.376374163209741e-06
5827,6.378756546316511e-06
5828,6.3811452053026865e-06
5829,6.3824469622965555e-06
5830,6.389086133215069e-06
5831,6.392014730555626e-06
5832,6.39985943121105e-06
5833,6.403942476269407e-06
5834,6.404810415806434e-06
5835,6.411080971449492e-06
5836,6.418089552523397e-06
5837,6.421606703371257e-06
5838,6.426103369565195e-06
5839,6.42860258729514e-06
5840,6.437100636186698e-06
5841,6.441019702979339e-06
5842,6.4427673963322295e-06
5843,6.444422601365603e-06
5844,6.446682725078999e-06
5845,6.451367423067207e-06
5846,6.4564987579764515e-06
5847,6.458917300286415e-06
5848,6.459734387143923e-06
5849,6.463391135822484e-06
5850,6.469800719170363e-06
5851,6.474547173294945e-06
5852,6.481370297344165e-06
5853,6.48593047652819e-06
5854,6.490436148659977e-06
5855,6.497186833338736e-06
5856,6.498421717043745e-06
5857,6.503612175901007e-06
5858,6.507302207593176e-06
5859,6.511687277193703e-06
5860,6.521501154241034e-06
5861,6.525555100725678e-06
5862,6.5313063843919026e-06
5863,6.534247174029919e-06
5864,6.538238190112687e-06
5865,6.542854954584606e-06
5866,6.548855660315225e-06
5867,6.553475441539359e-06
5868,6.557063223233793e-06
5869,6.560316907491258e-06
5870,6.56769598898541e-06
5871,6.573189731191676e-06
5872,6.577967750739669e-06
5873,6.584323813438977e-06
5874,6.58837254174688e-06
5875,6.59653870605975e-06
5876,6.602587192741164e-06
5877,6.604030672651959e-06
5878,6.6081147074964456e-06
5879,6.6121787562088576e-06
5880,6.614281564966776e-06
5881,6.624547010055245e-06
5882,6.636823668751576e-06
5883,6.639050920331604e-06
5884,6.640641660265753e-06
5885,6.6454217528187675e-06
5886,6.65167756360131e-06
5887,6.6592978630986754e-06
5888,6.659864531991166e-06
5889,6.6684687838478085e-06
5890,6.6740327539812314e-06
5891,6.678428684888104e-06
5892,6.684353365807373e-06
5893,6.688498084039821e-06
5894,6.6970310062604716e-06
5895,6.700543913093238e-06
5896,6.702562147676495e-06
5897,6.713051403013672e-06
5898,6.721734041528253e-06
5899,6.725724667465516e-06
5900,6.734159462687065e-06
5901,6.7419605363104765e-06
